0.18316,0.2351,0.23288,0.22808,0.20905,0.1883,0.20233,0.20333,0.18579,0.19219,0.19455,0.19751,0.20144,0.21265,0.20616,0.20283,0.19986,0.20109,0.19991,0.19484,0.19237,0.19233,0.1868,0.18717,0.18788,0.18683,0.18224,0.18001,0.17679,0.17638,0.17499,0.17673,0.17304,0.17241,0.17559,0.17633,0.17501,0.17022,0.16943,0.17101,0.16991,0.16808,0.16911,0.1708,0.1704,0.16806,0.16718,0.16652,0.16569,0.16548,0.1636
0.20529,0.25421,0.21655,0.21571,0.20275,0.18309,0.17075,0.17405,0.16949,0.167,0.17463,0.18368,0.18127,0.16829,0.16188,0.16394,0.16037,0.16098,0.15855,0.1554,0.15255,0.15252,0.14884,0.14994,0.15367,0.15702,0.16109,0.15906,0.15889,0.15779,0.15722,0.15614,0.15826,0.15802,0.15807,0.15626,0.15228,0.15074,0.1521,0.15049,0.15004,0.14727,0.14827,0.1486,0.14749,0.14852,0.14912,0.1471,0.14429,0.14306,0.14365
0.20529,0.21436,0.18739,0.18749,0.18612,0.17218,0.17867,0.17349,0.1768,0.17821,0.17387,0.17089,0.16424,0.16668,0.16379,0.16234,0.17353,0.16636,0.16066,0.15868,0.16163,0.16549,0.16458,0.16846,0.16628,0.16534,0.16279,0.16251,0.16384,0.1625,0.16021,0.16191,0.15993,0.15896,0.15799,0.15804,0.15658,0.1565,0.15417,0.15163,0.15094,0.15373,0.15195,0.15059,0.15086,0.15124,0.15207,0.15112,0.1516,0.15098,0.14845
0.20706,0.23458,0.25707,0.25995,0.22051,0.21182,0.1925,0.20638,0.19393,0.19607,0.20095,0.19124,0.18677,0.18713,0.18633,0.18168,0.18554,0.17968,0.17679,0.17461,0.16668,0.16742,0.1656,0.16226,0.1594,0.15953,0.16122,0.16255,0.16155,0.15832,0.15881,0.15839,0.15904,0.15706,0.15509,0.15352,0.15465,0.15341,0.15568,0.15589,0.15606,0.15563,0.15374,0.15358,0.15389,0.15455,0.15506,0.15594,0.15616,0.15615,0.1562
0.20706,0.24498,0.24846,0.25092,0.2597,0.26405,0.24578,0.23116,0.2135,0.21271,0.21145,0.20073,0.19798,0.19589,0.19773,0.1874,0.18607,0.18727,0.1914,0.18567,0.16883,0.15344,0.15093,0.13738,0.13754,0.139,0.13727,0.13999,0.13844,0.13734,0.1369,0.13873,0.13603,0.13957,0.1402,0.14214,0.14324,0.14419,0.14551,0.14488,0.14667,0.14792,0.14493,0.1437,0.14112,0.13934,0.13966,0.13896,0.13912,0.13644,0.13715
0.19256,0.27595,0.232,0.19296,0.19277,0.21427,0.21799,0.21873,0.21441,0.21777,0.22127,0.20557,0.196,0.19842,0.18947,0.18856,0.18711,0.18581,0.17787,0.18116,0.17962,0.18068,0.18106,0.18154,0.18112,0.18152,0.17889,0.1786,0.18146,0.17925,0.17806,0.17481,0.17315,0.17272,0.17175,0.17126,0.17144,0.16807,0.16628,0.16409,0.16422,0.16411,0.16315,0.16272,0.16127,0.16267,0.16065,0.16211,0.16283,0.16437,0.16481
0.20529,0.23252,0.23498,0.22174,0.21074,0.22239,0.2167,0.19516,0.19491,0.19401,0.1928,0.1996,0.19521,0.19215,0.18224,0.18246,0.18439,0.19411,0.1874,0.18309,0.18561,0.18509,0.18322,0.18207,0.17922,0.17844,0.17252,0.17002,0.17213,0.16882,0.17095,0.17115,0.16748,0.16647,0.16507,0.16599,0.16434,0.1657,0.16095,0.16196,0.1591,0.16001,0.16189,0.16275,0.16135,0.16253,0.16197,0.16031,0.16201,0.16136,0.16213
0.18316,0.22979,0.25285,0.22233,0.22967,0.23796,0.23368,0.2321,0.20916,0.21363,0.19516,0.19575,0.19133,0.19263,0.19995,0.19001,0.18972,0.19152,0.19227,0.19287,0.18362,0.1838,0.17732,0.17634,0.17707,0.17817,0.1794,0.17743,0.17549,0.17211,0.17374,0.17238,0.16833,0.16503,0.16657,0.16479,0.16423,0.16448,0.16553,0.16406,0.16272,0.16376,0.16124,0.1626,0.16192,0.16163,0.16177,0.16148,0.16436,0.16157,0.15851
0.19256,0.19305,0.20581,0.22789,0.22627,0.21795,0.19913,0.2065,0.21419,0.21109,0.20432,0.19791,0.19073,0.19188,0.19041,0.18593,0.18108,0.17447,0.17281,0.16895,0.1673,0.16704,0.16864,0.16836,0.16736,0.16885,0.16172,0.15239,0.14913,0.14701,0.15078,0.15163,0.1485,0.14767,0.1501,0.15308,0.14811,0.14897,0.15085,0.15046,0.15153,0.15318,0.15049,0.14597,0.13863,0.13718,0.13908,0.13642,0.1353,0.13666,0.13834
0.20529,0.23742,0.21201,0.19557,0.18457,0.20607,0.20541,0.21293,0.2143,0.20812,0.19987,0.20375,0.20132,0.19672,0.19405,0.19236,0.18824,0.18999,0.19061,0.19215,0.19376,0.19545,0.19151,0.18804,0.18308,0.18252,0.17988,0.17552,0.17035,0.1709,0.168,0.17041,0.17189,0.17255,0.17216,0.17037,0.17069,0.16917,0.16633,0.16696,0.16528,0.16313,0.16171,0.16308,0.16261,0.16228,0.15927,0.16127,0.15923,0.15741,0.15757
