0.18316,0.2351,0.21067,0.17977,0.18989,0.21327,0.23376,0.2442,0.24608,0.25328,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535,0.25535
0.19654,0.23522,0.21861,0.18788,0.16214,0.14799,0.15102,0.16888,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727,0.18727
0.20529,0.22147,0.19566,0.19196,0.21269,0.23288,0.2605,0.26605,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806,0.27806
0.2,0.31083,0.32422,0.31284,0.32854,0.3511,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588,0.35588
0.20293,0.20734,0.15384,0.10805,0.090582,0.089303,0.086911,0.08558,0.09725,0.099643,0.10904,0.11887,0.12541,0.12698,0.12815,0.13205,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351,0.1351
0.20293,0.26436,0.27593,0.27712,0.28666,0.30034,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345,0.30345
0.2,0.19225,0.15739,0.15172,0.13704,0.1335,0.15112,0.1649,0.17583,0.17953,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151,0.18151
0.2,0.29347,0.29345,0.2939,0.30589,0.30968,0.32095,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281,0.33281
0.17778,0.19131,0.16645,0.16491,0.16432,0.16936,0.18335,0.1905,0.19561,0.19746,0.19366,0.19235,0.18873,0.19383,0.19083,0.19447,0.19636,0.1966,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674,0.19674
0.20706,0.23537,0.21156,0.19787,0.21638,0.23458,0.2509,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313,0.25313
